YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202401,188268,1156691,2,.32,"NNE","MINCY",36.5743,-93.118,3634458,937080
202401,188268,1156691,3,1.22,"ENE","MINCY",36.5764,-93.0995,3634584,935970
202401,188592,1159397,4,.57,"SE","HALSTED",29.8954,-96.7721,2953724,9646326
202401,188592,1159398,1,.19,"NNW","SCHULENBURG",29.6823,-96.9216,2940938,9655296
202401,188592,1159398,2,1.62,"S","SCHULENBURG",29.6566,-96.9212,2939396,9655272
202401,188592,1159398,3,2,"SE","SCHULENBURG",29.6617,-96.8942,2939702,9653652
202401,188592,1159398,4,1.93,"ENE","SCHULENBURG",29.6871,-96.8888,2941226,9653328
202401,188592,1159399,1,2.07,"N","SHINER",29.46,-97.17,2927600,9710200
202401,188592,1159399,2,1.84,"WSW","SHINER",29.4241,-97.1999,2925446,9711994
202401,188592,1159399,3,2.13,"SSE","SHINER",29.4017,-97.1559,2924102,979354
202401,188592,1159399,4,2.13,"ENE","SHINER",29.4438,-97.1384,2926628,978304
202401,188592,1159400,1,1.35,"ESE","HALLETSVILLE",29.4405,-96.9304,2926430,9655824
202401,188592,1159400,2,1.4,"SE","HALLETSVILLE",29.4359,-96.9333,2926154,9655998
202401,188592,1159400,3,.9,"SE","HALLETSVILLE",29.4404,-96.9398,2926424,9656388
202401,188592,1159400,4,.2,"ESE","HALLETSVILLE",29.4493,-96.9468,2926958,9656808
202401,188592,1159400,5,.4,"ENE","HALLETSVILLE",29.4512,-96.9435,2927072,9656610
202401,188592,1159400,6,.69,"E","HALLETSVILLE",29.4511,-96.9386,2927066,9656316
202401,188592,1159401,1,.92,"NE","PILGRIM",29.31,-97.51,2918600,9730600
202401,188592,1159401,2,1.44,"NE","PILGRIM",29.3154,-97.5038,2918924,9730228
202401,188592,1159401,3,1.49,"NNE","PILGRIM",29.3194,-97.5093,2919164,9730558
202401,188592,1159401,4,.99,"N","PILGRIM",29.3141,-97.5169,2918846,9731014
202401,188592,1159402,1,3.66,"SSW","SMILEY",29.22,-97.65,2913200,9739000
202401,188592,1159402,2,3.79,"SSW","SMILEY",29.2212,-97.6588,2913272,9739528
202401,188592,1159402,3,2.83,"SSW","SMILEY",29.2349,-97.6542,2914094,9739252
202401,188592,1159402,4,2.6,"SSW","SMILEY",29.2345,-97.6446,2914070,9738676
202401,188592,1159403,1,1.38,"N","PRAHA",29.6899,-97.0673,2941394,974038
202401,188592,1159403,2,2.71,"SSW","PRAHA",29.6344,-97.0887,2938064,975322
202401,188592,1159403,3,2.92,"S","SCHULENBURG",29.6378,-96.9232,2938268,9655392
202401,188592,1159403,4,.24,"ENE","SCHULENBURG",29.6813,-96.9164,2940878,9654984
202401,188592,1159404,1,1.83,"NE","MULDOON",29.84,-97.05,2950400,973000
202401,188592,1159404,2,2.44,"SSE","MULDOON",29.7893,-97.0499,2947358,972994
202401,188592,1159404,3,1.89,"NW","FLOY",29.7903,-97.121,2947418,977260
202401,188592,1159404,4,2.68,"NNW","MULDOON",29.8541,-97.0913,2951246,975478
202401,188596,1159231,1,2.07,"S","PERU",34.52,-77.37,3431200,7722200
202401,188596,1159232,1,1.49,"NNW","(NCA)MCAS NEW RIVER",34.72,-77.43,3443200,7725800
202401,188596,1159234,1,0,"N","VERONA",34.67,-77.47,3440200,7728200
202401,188596,1159235,1,.69,"N","BEAR CREEK",34.68,-77.18,3440800,7710800
202401,188596,1159239,1,1.13,"W","IDALIA",35.28,-76.82,3516800,7649200
202401,188596,1159241,1,1.83,"WSW","OUTLAW",35.14,-77.9,358400,7754000
202401,188596,1159242,1,0,"N","JACKSON STORE",34.88,-77.77,3452800,7746200
202401,188596,1159243,1,3.41,"W","TEACHEYS",34.77,-78.08,3446200,784800
202401,188596,1159244,1,1.38,"N","MAYSVILLE",34.92,-77.23,3455200,7713800
202401,188596,1159245,1,.69,"N","POLLOCKSVILLE",35.01,-77.23,35600,7713800
202401,188596,1159246,1,.89,"NW","WALLACE",34.74,-78.01,3444400,78600
202401,188596,1159247,1,.57,"W","JAMES CITY",35.1,-77.04,356000,772400
202401,188596,1159248,1,1.79,"SE","WASHINGTON FORKS",35.13,-77.1,357800,776000
202401,188596,1159250,1,2.36,"SSE","MC CONNELL",35.44,-77,3526400,7700
202401,188596,1159251,1,2.91,"ESE","BRIDGETON",35.12,-76.97,357200,7658200
202401,188596,1159252,1,.56,"E","DOVER",35.22,-77.44,3513200,7726400
202401,186914,1148674,3,.7,"SSW","ELKWOOD",38.5102,-77.8531,3830612,7751186
202401,186914,1148674,4,.88,"ESE","ELKWOOD",38.5144,-77.8354,3830864,7750124
202401,186914,1148675,1,.97,"NW","STEVENSBURG",38.4614,-77.8903,3827684,7753418
202401,186914,1148675,2,1.63,"WNW","STEVENSBURG",38.4556,-77.9092,3827336,7754552
202401,186914,1148675,3,1.41,"SW","STEVENSBURG",38.4377,-77.9008,3826262,7754048
202401,186914,1148675,4,.55,"SSW","STEVENSBURG",38.4422,-77.8823,3826532,7752938
202401,186914,1149131,1,2.35,"NE","MADISON",38.4079,-78.2453,3824474,7814718
202401,186914,1149131,2,2.08,"NNE","MADISON",38.4063,-78.2511,3824378,7815066
202401,186914,1149131,3,2.1,"NE","MADISON",38.4041,-78.2464,3824246,7814784
202401,186914,1149131,4,2.31,"NE","MADISON",38.4061,-78.2435,3824366,7814610
202401,186914,1149133,1,1.38,"S","BRISTOW",38.7,-77.53,3842000,7731800
202401,186914,1149133,2,1.04,"S","BRISTOW",38.7049,-77.5297,3842294,7731782
202401,186914,1149133,3,1.04,"SSW","BRISTOW",38.7054,-77.5342,3842324,7732052
202401,186914,1149133,4,1.33,"SSW","BRISTOW",38.7013,-77.5353,3842078,7732118
202401,186914,1149135,1,.22,"SSE","DUMFRIES",38.5669,-77.3288,3834014,7719728
202401,186914,1149135,2,.29,"SW","DUMFRIES",38.5671,-77.3339,3834026,7720034
202401,186914,1149135,3,.34,"SSW","DUMFRIES",38.5654,-77.3325,3833924,7719950
202401,186914,1149135,4,.34,"S","DUMFRIES",38.5652,-77.329,3833912,7719740
202401,186914,1149136,1,.9,"WSW","TREMONT",38.8467,-77.2361,3850802,7714166
202401,186914,1149136,2,.96,"W","TREMONT",38.8475,-77.2375,3850850,7714250
202401,186914,1149136,3,1.13,"WSW","TREMONT",38.8451,-77.24,3850706,7714400
202401,186914,1149136,4,.98,"WSW","TREMONT",38.8448,-77.2369,3850688,7714214
202401,186914,1149137,1,2.37,"SSW","ADEN",38.6195,-77.5499,3837170,7732994
202401,186914,1149137,2,2.99,"SW","ADEN",38.6152,-77.5629,3836912,7733774
202401,186914,1149137,3,3.17,"SSW","ADEN",38.6089,-77.556,3836534,7733360
202401,186914,1149137,4,2.97,"SSW","ADEN",38.6094,-77.5481,3836564,7732886
202401,186914,1149138,1,2.09,"W","ALWINGTON",38.7014,-77.8187,3842084,7749122
202401,186914,1149138,2,2,"NE","TURNBULL",38.7024,-77.8265,3842144,7749590
202401,186914,1149138,3,1.96,"NE","TURNBULL",38.6987,-77.8227,3841922,7749362
202401,186914,1149138,4,2.1,"NE","TURNBULL",38.6986,-77.8194,3841916,7749164
202401,186914,1152921,1,2.09,"NNW","REMINGTON",38.5592,-77.8099,3833552,7748594
202401,186914,1152921,2,1.99,"NNW","REMINGTON",38.5548,-77.8188,3833288,7749128
202401,186914,1152921,3,1.46,"NNW","REMINGTON",38.5485,-77.8129,3832910,7748774
202401,186914,1152921,4,1.74,"NNW","REMINGTON",38.5546,-77.8068,3833276,7748408
202401,186914,1152922,1,.83,"SW","OAK SHADE",38.572,-77.7914,3834320,7747484
202401,186914,1152922,2,1.29,"SW","OAK SHADE",38.5681,-77.7984,3834086,7747904
202401,186914,1152922,3,1.31,"SW","OAK SHADE",38.5648,-77.7947,3833888,7747682
202401,186914,1152922,4,.85,"SSW","OAK SHADE",38.5692,-77.7876,3834152,7747256
202401,186914,1152923,1,1.32,"SE","BARBOURSVILLE",38.1559,-78.2637,389354,7815822
202401,186914,1152923,2,1.44,"SSE","BARBOURSVILLE",38.1518,-78.2671,389108,7816026
202401,186914,1152923,3,1.64,"SE","BARBOURSVILLE",38.1505,-78.2627,389030,7815762
202401,186914,1152923,4,1.54,"SE","BARBOURSVILLE",38.1549,-78.2592,389294,7815552
202401,186914,1152924,1,.55,"ESE","BARBOURSVILLE",38.1662,-78.2711,389972,7816266
202401,186914,1152924,2,.26,"ESE","BARBOURSVILLE",38.1687,-78.2755,3810122,7816530
202401,186914,1152924,3,.18,"SSE","BARBOURSVILLE",38.1675,-78.279,3810050,7816740
202401,186914,1152924,4,.5,"SE","BARBOURSVILLE",38.1648,-78.2736,389888,7816416
202401,186914,1152926,1,1.51,"NE","MADISON RUN",38.2138,-78.1083,3812828,786498
202401,186914,1152926,2,1.46,"NE","MADISON RUN",38.215,-78.1111,3812900,786666
202401,186914,1152926,3,1.27,"NE","MADISON RUN",38.2128,-78.1132,3812768,786792
202401,186914,1152926,4,1.39,"NE","MADISON RUN",38.2123,-78.1098,3812738,786588
202401,186914,1152927,1,.82,"SSE","THORNHILL",38.1385,-77.9762,388310,7758572
202401,186914,1152927,2,.89,"S","THORNHILL",38.1373,-77.9821,388238,7758926
202401,186914,1152927,3,1.27,"S","THORNHILL",38.1316,-77.9804,387896,7758824
202401,186914,1152927,4,1.2,"SSE","THORNHILL",38.1332,-77.9742,387992,7758452
202401,186914,1152928,1,0,"N","INDIANTOWN",38.37,-77.8,3822200,7748000
202401,186914,1152928,2,.14,"SW","INDIANTOWN",38.3687,-77.8019,3822122,7748114
202401,186914,1152928,3,.18,"SSE","INDIANTOWN",38.3676,-77.7985,3822056,7747910
202401,186914,1152928,4,.17,"ESE","INDIANTOWN",38.3689,-77.7973,3822134,7747838
202401,186914,1152930,1,1.28,"ENE","MADISON",38.3885,-78.2489,3823310,7814934
202401,186914,1152930,2,1.03,"NE","MADISON",38.3885,-78.2544,3823310,7815264
202401,186914,1152930,3,.81,"ENE","MADISON",38.3842,-78.256,3823052,7815360
202401,186914,1152930,4,1.15,"ENE","MADISON",38.3845,-78.2496,3823070,7814976
202401,186914,1152994,1,3.5,"NW","NASONS",38.3073,-78.0736,3818438,784416
202401,186914,1152994,2,3.73,"NW","NASONS",38.3097,-78.0765,3818582,784590
202401,186914,1152994,3,3.72,"NW","NASONS",38.3064,-78.0805,3818384,784830
202401,186914,1152994,4,3.37,"NW","NASONS",38.304,-78.0745,3818240,784470
202401,187244,1149982,4,.55,"SSW","GLOUSTER",39.4932,-82.0855,3929592,825130
202401,187244,1149983,1,.53,"NW","ELK FORK",39.2847,-82.4778,3917082,8228668
202401,187244,1149983,2,1.06,"SW","ZALESKI",39.2699,-82.4149,3916194,8224894
202401,187244,1149983,3,1.9,"ESE","NEW PLYMOUTH",39.3746,-82.3651,3922476,8221906
202401,187244,1149983,4,.91,"NE","ORLAND",39.3877,-82.4163,3923262,8224978
202401,187244,1149985,1,.31,"S","BOLINS MILLS",39.2255,-82.2798,3913530,8216788
202401,187244,1149985,2,2.05,"W","BOLINS MILLS",39.2301,-82.3183,3913806,8219098
202401,187244,1149985,3,4.28,"SE","HOPE",39.293,-82.2857,3917580,8217142
202401,187244,1149985,4,4.38,"NNE","BOLINS MILLS",39.2922,-82.264,3917532,8215840
202401,187244,1149986,1,.83,"NNW","PURITAN",39.1606,-82.5073,399636,8230438
202401,187244,1149986,2,.9,"NE","HAMDEN",39.1603,-82.5196,399618,8231176
202401,187244,1149986,3,.61,"SE","HAMDEN",39.1435,-82.5224,398610,8231344
202401,187244,1149986,4,.74,"SW","PURITAN",39.1427,-82.51,398562,8230600
202401,187264,1149631,1,2.76,"SE","PANACEA",30.005,-84.344,30300,8420640
202401,187264,1149632,1,1.93,"WSW","STEINHATCHEE",29.66,-83.41,2939600,8324600
202401,187273,1149336,1,.92,"SSE","NORTH JETTY",29.3575,-94.7247,2921450,9443482
202401,187290,1149379,1,.65,"SE","ARMEL",39.0738,-78.1409,394428,788454
202401,187290,1149379,2,.57,"ESE","ARMEL",39.0762,-78.1406,394572,788436
202401,187290,1149379,3,.93,"ESE","ARMEL",39.077,-78.1332,394620,787992
202401,187290,1149379,4,1.05,"ESE","ARMEL",39.0718,-78.1334,394308,788004
202401,187290,1149380,1,2.64,"SW","ADEN",38.6232,-77.5648,3837392,7733888
202401,187290,1149380,2,3.21,"SW","ADEN",38.6141,-77.5679,3836846,7734074
202401,187290,1149380,3,2.54,"SSW","ADEN",38.6144,-77.5413,3836864,7732478
202401,187290,1149380,4,1.82,"S","ADEN",38.6241,-77.5362,3837446,7732172
202401,187290,1149381,1,1.36,"NW","BRENTSVILLE",38.6937,-77.518,3841622,7731080
202401,187290,1149381,2,1.42,"N","BRENTSVILLE",38.7006,-77.5001,3842036,7730006
202401,187290,1149381,3,.62,"WSW","BRISTOW",38.7181,-77.5413,3843086,7732478
202401,187290,1149381,4,1.42,"E","NOKESVILLE",38.6982,-77.5538,3841892,7733228
202401,187290,1149382,1,1.88,"SSW","CATHARPIN",38.824,-77.5802,3849440,7734812
202401,187290,1149382,2,1.46,"SSW","CATHARPIN",38.8293,-77.5754,3849758,7734524
202401,187290,1149382,3,1.52,"S","CATHARPIN",38.8281,-77.5666,3849686,7733996
202401,187290,1149382,4,2.01,"S","CATHARPIN",38.821,-77.5703,3849260,7734218
202401,187290,1149383,1,1.46,"N","ILDA",38.8511,-77.2503,3851066,7715018
202401,187290,1149383,2,1.33,"SW","MERRIFIELD",38.8561,-77.2471,3851366,7714826
202401,187290,1149383,3,.79,"W","TREMONT",38.8479,-77.2344,3850874,7714064
202401,187290,1149383,4,.96,"WSW","TREMONT",38.8453,-77.2368,3850718,7714208
202401,187290,1149385,1,1.23,"NE","CLARKS CROSSING",38.9322,-77.2834,3855932,7717004
202401,187290,1149385,2,.4,"WSW","KENMORE",38.9486,-77.2773,3856916,7716638
202401,187290,1149385,3,.95,"SE","KENMORE",38.9419,-77.2557,3856514,7715342
202401,187290,1149385,4,.95,"W","MC LEAN HAMLET",38.9286,-77.2476,3855716,7714856
202401,187291,1149386,1,.54,"SE","BYFORDE",39.0135,-77.0644,39810,773864
202401,187291,1149386,2,.63,"NNW","ROCK CREEK FOREST",38.9889,-77.0528,3859334,773168
202401,187291,1149386,3,.68,"WNW","ROCK CREEK FOREST",38.9829,-77.062,3858974,773720
202401,187291,1149386,4,1.19,"WSW","PARKWOOD",39.0154,-77.1014,39924,776084
202401,187292,1149387,1,.67,"SE","TENLEYTOWN",38.9422,-77.0628,3856532,773768
202401,187292,1149387,2,.25,"N","BROOKLAND",38.9335,-77.0008,3856010,7748
202401,187292,1149387,3,.9,"NW","WALTER REED",38.9908,-77.0394,3859448,772364
202401,187292,1149387,4,1.35,"W","WALTER REED",38.9838,-77.0547,3859028,773282
202401,187313,1149494,1,2.07,"N","MERCHANT",34.06,-81.67,343600,8140200
202401,187313,1149494,2,3.35,"S","PERRYS XRDS",34.0821,-81.6607,344926,8139642
202401,187313,1149499,1,2.15,"NNW","OXNER ARPT",34.48,-81.59,3428800,8135400
202401,187313,1149609,1,2.23,"NNW","PONTIAC",34.1614,-80.859,349684,8051540
202401,187313,1149609,2,2.7,"N","PONTIAC",34.169,-80.8464,3410140,8050784
202401,187313,1151626,1,3.18,"WNW","PERRYS XRDS",34.15,-81.72,349000,8143200
202401,187313,1151626,2,2.69,"NW","PERRYS XRDS",34.16,-81.7,349600,8142000
202401,187332,1151535,1,2.5,"SSW","CHANNAHON",41.397,-88.25,4123820,8815000
202401,187332,1151535,2,2.2,"WSW","LORENZO",41.336,-88.2481,4120160,8814886
202401,187332,1151535,3,1.7,"SW","WILMINGTON",41.2958,-88.1767,4117748,8810602
202401,187332,1151535,4,1.15,"WSW","CUSTER PARK",41.2443,-88.1508,4114658,889048
202401,187332,1151535,5,3.77,"SE","RITCHIE",41.205,-88.059,4112300,883540
202401,187332,1151535,6,5.54,"SE","RITCHIE",41.205,-88.0118,4112300,88708
202401,187332,1151535,7,4.83,"ESE","RITCHIE",41.228,-88.0118,4113680,88708
202401,187332,1151535,8,2.23,"S","MIDEWIN NATIONAL TALLGRASS PRAIRIE",41.3377,-88.1215,4120262,887290
202401,187332,1151545,1,.9,"S","CHANNAHON",41.397,-88.25,4123820,8815000
202401,187332,1151545,2,2.73,"NNE","EILEEN",41.336,-88.2481,4120160,8814886
202401,187332,1151545,3,3.04,"SE","AUX SABLE",41.37,-88.287,4122200,8817220
202401,187332,1151545,4,1.92,"W","CHANNAHON",41.412,-88.287,4124720,8817220
202401,187332,1151690,1,.28,"S","NAPLATE",41.326,-88.88,4119560,8852800
202401,187332,1151690,2,.84,"SE","NAPLATE",41.3203,-88.8702,4119218,8852212
202401,187332,1151690,3,1.05,"S","OTTAWA",41.3349,-88.848,4120094,8850880
202401,187332,1151690,4,1.67,"SE","OTTAWA",41.3361,-88.8238,4120166,8849428
202401,187332,1151690,5,1.38,"ESE","OTTAWA",41.3455,-88.824,4120730,8849440
202401,187332,1151690,6,.28,"SSE","OTTAWA",41.3461,-88.8484,4120766,8850904
202401,187332,1151690,7,.98,"NE","NAPLATE",41.3399,-88.8665,4120394,8851990
202401,187332,1151706,1,.81,"SSW","AROMA PARK",41.0694,-87.8164,414164,8748984
202401,187332,1151706,2,1.08,"W","AROMA PARK",41.0817,-87.8305,414902,8749830
202401,187332,1151706,3,.78,"NW","AROMA PARK",41.0878,-87.8207,415268,8749242
202401,187332,1151706,4,.03,"SSE","AROMA PARK",41.0796,-87.8097,414776,8748582
202401,187332,1151706,5,.9,"E","AROMA PARK",41.0812,-87.7928,414872,8747568
202401,188268,1156691,4,1.05,"ESE","MINCY",36.5636,-93.1028,3633816,936168
202401,188268,1156692,1,2.76,"W","AVA MUNI MEML ARPT",36.97,-92.73,3658200,9243800
202401,188268,1156692,2,2.42,"NNE","ARNO",36.9619,-92.7317,3657714,9243902
202401,188268,1156692,3,2.36,"WSW","AVA MUNI MEML ARPT",36.9623,-92.7217,3657738,9243302
202401,188268,1156692,4,2.2,"W","AVA MUNI MEML ARPT",36.9687,-92.7199,3658122,9243194
202401,188269,1156696,1,2.76,"W","AVA MUNI MEML ARPT",36.97,-92.73,3658200,9243800
202401,188269,1156696,2,2.53,"NNE","ARNO",36.9635,-92.7313,3657810,9243878
202401,188269,1156696,3,2.38,"WSW","AVA MUNI MEML ARPT",36.9628,-92.7222,3657768,9243332
202401,188269,1156696,4,2.25,"W","AVA MUNI MEML ARPT",36.9687,-92.7208,3658122,9243248
202401,188270,1156695,1,2.76,"W","AVA MUNI MEML ARPT",36.97,-92.73,3658200,9243800
202401,188270,1156695,2,2.46,"NNE","ARNO",36.9626,-92.7321,3657756,9243926
202401,188270,1156695,3,2.36,"WSW","AVA MUNI MEML ARPT",36.9624,-92.7217,3657744,9243302
202401,188270,1156695,4,2.22,"W","AVA MUNI MEML ARPT",36.9696,-92.7203,3658176,9243218
202401,188276,1156832,1,.95,"N","EMERALD ISLE",34.6837,-77.0279,3441022,771674
202401,188276,1156833,1,3.38,"N","BEAUFORT INLET",34.7385,-76.6617,3444310,7639702
202401,188276,1156834,1,5.07,"NW","HARKERS ISLAND",34.7523,-76.6128,3445138,7636768
202401,188276,1156836,1,1,"SSE","ATLANTIC",34.8666,-76.3333,3451996,7619998
202401,188276,1156837,1,0,"N","DIAMOND SHOALS BUOY",35.01,-75.4,35600,7524000
202401,188276,1156839,1,0,"N","JENNETTE'S FISHING PIER",35.91,-75.59,3554600,7535400
202401,188276,1156840,1,6.05,"NNE","BUXTON",35.3472,-75.4995,3520832,7529970
202401,188276,1156841,1,0,"N","OREGON INLET",35.78,-75.53,3546800,7531800
202401,188277,1156842,1,1.69,"E","SEARCY",35.25,-91.72,3515000,9143200
202401,188277,1156843,1,.69,"S","BALD KNOB",35.31,-91.57,3518600,9134200
202401,188277,1156844,1,2.99,"SSW","BLOCHER",34.64,-92.92,3438400,9255200
202401,188277,1156845,1,2.68,"NW","OWENSVILLE",34.65,-92.85,3439000,9251000
202401,188277,1156846,1,2.99,"NNE","NEW SUMMIT",34.67,-92.51,3440200,9230600
202401,188277,1156847,1,2.19,"SW","PINNACLE",34.8,-92.5,3448000,9230000
202401,188277,1156848,1,.69,"S","MAUMELLE",34.86,-92.4,3451600,9224000
202401,188277,1156849,1,.89,"NE","MORGAN",34.89,-92.36,3453400,9221600
202401,188277,1156851,1,.57,"W","MARCHE",34.87,-92.36,3452200,9221600
202401,188277,1156852,1,0,"N","CAMMACK",34.78,-92.35,3446800,9221000
202401,188277,1156853,1,.89,"NW","HALSTEAD",34.73,-92.41,3443800,9224600
202401,188277,1156854,1,0,"N","(SGT)STUTTGART MUNICIPAL AIRPORT",34.6,-91.57,3436000,9134200
202401,188277,1156855,1,0,"N","POTTSVILLE",35.25,-93.05,3515000,933000
202401,188277,1156856,1,.69,"N","PERRYVILLE",35.01,-92.8,35600,9248000
202401,188277,1156857,1,1.79,"ESE","PERRYVILLE",34.9867,-92.7728,3459202,9246368
202401,188277,1156987,1,3.07,"SW","HOUSTON",35,-92.74,3500,9244400
202401,188277,1156988,1,.57,"E","NOGAL",35.08,-92.56,354800,9233600
202401,188277,1156989,1,1.38,"N","CADDO GAP",34.42,-93.62,3425200,9337200
202401,188277,1156990,1,0,"N","HOLLY GROVE",34.6,-91.2,3436000,9112000
202401,188277,1156991,1,0,"N","(PBF)PINE BLUFF ARPT",34.18,-91.93,3410800,9155800
202401,188277,1156992,1,1.82,"WSW","INGLESIDE",35.47,-91.35,3528200,9121000
202401,188277,1156993,1,.89,"NE","PLEASANT PLAINS",35.56,-91.62,3533600,9137200
202401,188277,1156994,1,.69,"N","OIL TROUGH",35.64,-91.47,3538400,9128200
202401,188277,1156995,1,.69,"S","ROCKPORT",34.37,-92.82,3422200,9249200
202401,188277,1156996,1,1.5,"NNE","TURIN",34.29,-92.49,3417400,9229400
202401,188277,1156998,1,.69,"N","SHERIDAN",34.31,-92.4,3418600,9224000
202401,188277,1156999,1,0,"N","SHERIDAN",34.3,-92.4,3418000,9224000
202401,188277,1157009,1,2.07,"N","GREENBRIER",35.26,-92.4,3515600,9224000
202401,188277,1157010,1,.69,"N","SALTILLO",35.04,-92.33,352400,9219800
202401,188277,1157011,1,1.79,"NE","CATO",34.95,-92.25,3457000,9215000
202401,188277,1157012,1,.69,"N","OPPELO",35.11,-92.77,356600,9246200
202401,188277,1157013,1,.69,"N","HAMPTON",33.54,-92.47,3332400,9228200
202401,188277,1157014,1,.57,"E","HUMPHREY",34.42,-91.68,3425200,9140800
202401,188277,1157015,1,.9,"SE","TILLAR MUNI ARPT",33.71,-91.46,3342600,9127600
202401,188277,1157330,1,1.31,"WSW","LYNN",35.99,-91.27,3559400,9116200
202401,188277,1157332,1,.89,"NE","GILES SPUR",36.14,-90.86,368400,9051600
202401,188308,1157106,1,1.88,"SSW","COPELAND",36.7056,-88.4152,3642336,8824912
202401,188308,1157106,2,1.95,"W","KIRKSEY",36.703,-88.415,3642180,8824900
202401,188308,1157106,3,1.87,"W","KIRKSEY",36.7024,-88.4136,3642144,8824816
202401,188308,1157106,4,1.85,"SSW","COPELAND",36.7055,-88.4133,3642330,8824798
202401,188309,1157107,1,.51,"E","(EVV)DRESS ARPT EVAN",38.0288,-87.5207,381728,8731242
202401,188309,1157107,2,.56,"ESE","(EVV)DRESS ARPT EVAN",38.0265,-87.5206,381590,8731236
202401,188309,1157107,3,.39,"ESE","(EVV)DRESS ARPT EVAN",38.027,-87.5238,381620,8731428
202401,188309,1157107,4,.39,"E","(EVV)DRESS ARPT EVAN",38.029,-87.5229,381740,8731374
202401,188309,1157108,1,1.1,"NNW","EVANSVILLE SKYLN ARP",38.0332,-87.5911,381992,8735466
202401,188309,1157108,2,1.12,"NW","EVANSVILLE SKYLN ARP",38.0332,-87.592,381992,8735520
202401,188309,1157108,3,1.14,"NW","EVANSVILLE SKYLN ARP",38.0337,-87.5918,382022,8735508
202401,188309,1157108,4,1.13,"NNW","EVANSVILLE SKYLN ARP",38.0337,-87.5912,382022,8735472
202401,188320,1157603,1,1.77,"E","ROSEVINE",31.42,-93.97,3125200,9358200
202401,188328,1158249,1,2.22,"S","CEDARTOWN",33.9878,-85.2481,3359268,8514886
202401,188328,1158250,1,4.69,"WSW","SINCLAIR LAKE",33.1639,-83.3288,339834,8319728
202401,188328,1158251,1,1.81,"NNW","MILLEDGEVILLE",33.1028,-83.2453,336168,8314718
202401,188328,1158252,1,.9,"NE","CARLING",33.06,-83.22,333600,8313200
202401,188328,1158253,1,1.41,"W","ALLON MILL",33.0533,-83.124,333198,837440
202401,188328,1158254,1,2.04,"E","FIVE POINTS",32.4457,-83.2954,3226742,8317724
202401,188328,1158255,1,2.52,"E","FIVE POINTS",32.45,-83.2868,3227000,8317208
202401,188328,1158256,1,2.85,"SE","BROWN HILL",32.5176,-83.2198,3231056,8313188
202401,188328,1158257,1,1.2,"WNW","JONESBORO ARPT",33.509,-84.3679,3330540,8422074
202401,188328,1158258,1,5.62,"E","HORNS",32.6805,-83.9042,3240830,8354252
202401,188328,1158361,1,.71,"E","VISTA GROVE",33.7816,-84.3378,3346896,8420268
202401,188328,1158362,1,.57,"W","BELT JCT",33.82,-84.34,3349200,8420400
202401,188328,1158363,1,.9,"SW","PANTHERSVILLE",33.69,-84.28,3341400,8416800
202401,188328,1158364,1,1.47,"SW","PANTHERSVILLE",33.6862,-84.2895,3341172,8417370
202401,188328,1158365,1,1.07,"ENE","PANTHERSVILLE",33.7048,-84.2523,3342288,8415138
202401,188328,1158366,1,.49,"WNW","GLEN HAVEN",33.753,-84.2278,3345180,8413668
202401,188328,1158367,1,1.3,"NE","PANTHERSVILLE",33.7117,-84.2523,3342702,8415138
202401,188328,1158368,1,1.42,"SW","FAIRPLAY",33.6144,-84.8862,3336864,8453172
